檔類	original	zh_tw	來源/備註
NAMES	Pfeiffer	菲佛	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Pfitzner	普菲茨納	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rasch	拉施	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Reuter	羅伊特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Richter	里希特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rieger	里格爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rossbach	羅斯巴赫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rutger	魯特格	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Schatzheimer	沙茨海默	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Schmidt	施密特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Schneider	施耐德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Schuler	舒勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Schultz	舒爾茨	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Spielmann	施皮爾曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Steinbach	施泰因巴赫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Strauss	史特勞斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Tanneberger	坦內貝格爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Thaler	塔勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Theissen	泰森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Trautmann	特勞特曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ulrich	烏爾里希	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Volz	沃爾茨	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Waldhausen	瓦爾德豪森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Weiler	魏勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Weiss	魏斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wesse	韋瑟	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wiedermann	維德曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Zesner	策斯納	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Zimmer	季默	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Alekseyeva	阿列克謝耶娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Astakhova	阿斯塔霍娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Balandin	巴蘭金	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Baranova	巴拉諾娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Belanov	貝拉諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Bogdanova	波格丹諾娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Breshkovsky	布列什科夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Brodsky	布羅茨基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Bukharin	布哈林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chekov	契訶夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chermakov	切爾馬科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chernetsky	切爾涅茨基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chilova	奇洛娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Danilov	達尼洛夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Demtchenko	德姆琴科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Dmitriev	德米特里耶夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Donskaya	頓斯卡婭	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Egorova	葉戈羅娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Emirzyan	埃米爾贊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ermakov	葉爾馬科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fedorchev	費多爾切夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Federov	費多羅夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fetisova	費季索娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Filatov	菲拉托夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Filipov	菲利波夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fomichev	福米契夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Frolov	弗羅洛夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gagarin	加加林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Galitsky	加利茨基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gavrilenko	加夫里連科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gavriluk	加夫里盧克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Glushko	格盧什科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Golovko	戈洛夫科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Grigoriev	格里戈里耶夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gryzlov	格雷茲洛夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Guzev	古澤夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ilchenko	伊利琴科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ivanov	伊凡諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ivanskaya	伊凡斯卡婭	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kalina	卡利娜	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Karasev	卡拉謝夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kirov	基洛夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Korolev	科羅廖夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Krakovsky	克拉科夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Krupskaya	克魯普斯卡婭	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kuibishev	古比雪夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kvitinsky	克維京斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Larionov	拉里奧諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lelyushenko	列柳申科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lisitsky	利西茨基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Luchinsky	盧欽斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lyakhovich	利亞霍維奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lysenko	李森科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Maechich	馬耶奇奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Malenkhov	馬林科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Masaryk	馬薩里克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mayakovsky	馬雅可夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mikhoels	米霍埃爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mironov	米羅諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mishchenko	米先科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Morozov	莫羅佐夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nemchinov	涅姆奇諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nevsky	涅夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nikitin	尼基京	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nikolaev	尼古拉耶夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Orenkhova	奧倫科娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Pavelic	帕維利奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Petrenko	彼得連科	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Petrova	彼得羅娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Piatakov	皮亞塔科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Plotnikov	普洛特尼科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Popov	波波夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Prokhazka	普羅哈茲卡	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Radziyevsky	拉濟耶夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rodos	羅多斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rossovich	羅索維奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rostovich	羅斯托維奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rutskoi	魯茨科伊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rykov	李可夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Savin	薩溫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Semenov	謝苗諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Shcherbakov	謝爾巴科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sikorsky	西科爾斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Smirnov	斯米爾諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Stakhanov	斯達漢諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Stanislavsky	史坦尼斯拉夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Svetlov	斯維特洛夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Tereshkova	捷列什科娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Tomsky	托姆斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Turgenev	屠格涅夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ulanov	烏拉諾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vasilevsky	華西列夫斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vayaslava	瓦亞斯拉娃	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vladisov	弗拉迪索夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vlasov	弗拉索夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Voslensky	沃斯連斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vyshinsky	維辛斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Yazov	亞佐夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Zhikov	日科夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Zorin	佐林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Abbot	艾伯特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Alcock	奧爾科克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ashton	艾希頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Atkinson	艾金森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ballantine	巴倫泰	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Berry	貝里	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Billings	比林斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Blackmore	布萊克摩爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Blake	布萊克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Brightwell	布萊特威爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Byrne	拜恩	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Campbell	坎貝爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Cartwright	卡特賴特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chamberlain	張伯倫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chesterfield	徹斯特菲爾德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Collins	柯林斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Conroe	康羅	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Cooke	庫克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Crawford	克勞福德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Davies	戴維斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Dempsey	鄧普西	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Devlin	德夫林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Donaldson	唐納森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Douglas	道格拉斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Dunbar	鄧巴	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Edgeworth	艾奇沃斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Emerson	愛默生	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Evans	埃文斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fairfax	費爾法克斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ferguson	弗格森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fielding	費爾丁	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Finch	芬奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Finlay	芬利	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Forster	佛斯特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gallagher	蓋勒格	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gordon	戈登	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Graham	葛拉漢	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gray	格雷	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Greene	格林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hardy	哈迪	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Harribey	哈里貝	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Harris	哈里斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hawkins	霍金斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hayes	海斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Higgins	希金斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Jenkins	詹金斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kelley	凱利	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kendall	肯達爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kirke	柯克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Knox	諾克斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lane	萊恩	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lawford	勞福德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lindsay	林賽	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Locke	洛克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lovejoy	洛夫喬伊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	MacLean	麥克連	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Manchester	曼徹斯特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Matheson	馬西森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	McAllister	麥卡利斯特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	McCloud	麥克勞德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mills	米爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nash	納許	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Newman	紐曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Norman	諾曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Norris	諾里斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Oakes	奧克斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Oglethorpe	奧格爾索普	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	O'Neill	歐尼爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Owen	歐文	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Parker	帕克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Pearse	皮爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Poole	普爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Powell	鮑威爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Preston	普雷斯頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Quinn	奎恩	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rainford	雷恩福德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ramsey	拉姆齊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Roberts	羅伯茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Robinson	羅賓森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ross	羅斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rutlege	拉特利奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sedgwick	塞奇威克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sharpe	夏普	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Smythe	史麥斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Stewart	史都華	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Stone	史東	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sullivan	蘇利文	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sutherland	蘇德蘭	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Thackeray	薩克萊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Thornton	桑頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Townsend	湯森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Trevor	特雷弗	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Turner	透納	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Waite	韋特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Walker	沃克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Watson	華生	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wickingham	威金漢	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	White	懷特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wolfe	沃爾夫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Young	楊	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Adams	亞當斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Allen	艾倫	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
